,Temperature,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,J1,J2,J3
,89,226.924724297065,213.400619864538,191.993016243719,126.574193089093,173.615187136395,182.830676009323,144.549798308846,134.982721292656,152.678607832172,106.099404080264,73.5231561436316,82.0318776371873,0.547364594118505,293.382085713144,335.594984199313,405.108531091761,392.76858091337,411.329335630916,350.843447538386,316.930270414812,381.520573641282,341.653247706863,402.99409065418,365.858651266852,396.21793424933,457.677460392089,417.605102223865,440.424459402074,367.947972150535,434.053952083822,355.542393202187,441.396728110832,390.618025640532,466.253990980117,448.538423863217,452.246491683891,518.577762670503,390.385622646982,332.494619237402,309.431687106432,431.333174654528,390.933772332528,406.694729300379,341.30339405017,389.348894950481,472.552352144714,401.436936760327,387.916567216259,467.283035726711,397.416191313859,445.553984381959,446.007231669853,366.523762289657,364.389811692799,398.838688418258,415.259953090006,476.09889240183,430.681178430284,522.65961882938,417.690379513725,4.95518260366862,6.0878083276898,5.27902973322347
,89.5,155.443375729409,144.591380232828,129.557583880902,79.7665417674046,113.582385349046,120.89759944609,91.8401383965247,84.8494556159416,96.281312248834,57.8150868415529,43.2493011744679,44.4673148283172,0.0478212650243677,225.596535727019,288.130244682471,387.144070683349,350.981288304429,413.048420309469,317.869240534467,242.743828817052,357.087552690673,297.586444974238,371.054469028171,333.334577011547,331.69836920158,412.398125139446,415.016827677621,403.10865573339,311.010997884887,386.568758461254,311.422366410327,406.562006335334,359.027797738181,423.871172946796,393.430089763626,411.741526328199,472.219656957215,348.951203685802,286.405474314732,277.249048862863,381.129650312451,363.700875505853,350.479139938075,284.540542373864,342.794292722108,431.075725376465,396.461349081145,341.397103918865,435.81178109979,339.130555475324,402.03619529938,426.472163523414,317.358577949627,320.663421543381,346.196065968435,393.155919172489,424.690985357453,375.306163148231,464.952666394713,371.245050522837,4.67571896995264,5.60835521988793,5.3957588576215
,90,100.766521630386,91.8954727184795,81.1049588365281,51.3058676356657,71.5065071127466,76.6138027280552,59.03740356584,52.9803953217417,61.6468803607534,36.8838679603613,28.2699263729538,29.3455998759597,-0.4979006572392,160.32076402086,229.744393819542,344.961881166088,291.907175617484,386.131404029464,272.890567586034,176.244280306648,310.481522962107,245.739439624661,320.418315580828,287.202119665782,258.231209486751,348.585780295216,387.949187127145,344.30575211241,245.435969744602,318.735977169541,255.322971489814,346.053403773473,305.500859733367,355.446545768747,316.326835397702,341.284820341458,398.192473400712,289.727182847977,229.950854222906,228.288089782713,310.946378384622,311.063223327533,279.407220715939,223.163272454736,282.046151243969,363.982764204584,374.264283115378,282.984936664648,381.032957585097,270.905561668685,340.377922907719,386.942837608364,257.811659230652,264.90126513991,279.840825225225,352.650457036438,349.975969315078,302.859588615122,381.083430887652,303.3955095275,4.66242942426527,5.13351392840411,5.08080373327419
,90.5,53.3046085067267,46.242849153369,40.0695814281341,27.2862163585516,35.6785178677333,38.5443041480982,30.5543878491125,25.8976365687997,31.9820949331633,19.9554777786216,15.5095188268048,16.6379258792581,0.0810655056281462,111.033620388772,178.040740319548,296.206693238958,227.120529649044,343.574400293963,225.15722837621,120.877106354966,253.575133957895,194.6087391974,256.930764645892,231.098527230972,182.603414357459,271.634462878253,341.776196099599,273.874560543828,180.554357862064,244.603742944094,198.731105362743,274.839929796873,249.626616287423,279.78543979922,237.781408439544,265.231274405242,322.869331856611,227.072762504132,181.380476187946,177.352941623875,237.46161089374,251.183121841333,214.507818098576,167.139141704301,215.442792645462,280.693642107132,334.47231329916,218.341170706953,307.171053791919,199.468376964248,266.32865100687,332.234567485299,194.185898473714,206.468051461014,216.275405613881,298.855024473128,267.449851943565,233.232461379044,290.753243297444,236.069402153735,4.38278022050554,5.10775584779992,4.55765395182465
,91,20.9811745099655,16.864271822319,15.6731415095225,12.095056144449,14.2215676236775,14.5858902089896,12.4206105278241,10.5154929739104,12.9410516729509,8.73034760153701,8.89425096163018,8.78608307811675,1.02647744644395,75.9388200575457,134.067046473373,242.866951527248,166.381723411721,290.329241177613,176.863204776511,76.562041703055,198.568295935202,152.081234878209,198.722738405115,179.201353002699,118.882064033332,201.913759821726,290.902501963112,206.598916088834,123.910401068497,177.066169512446,146.892952132569,203.155648781167,194.863882717551,204.976509984604,165.847106634103,192.414895151797,247.374390833082,163.754986927278,138.686841554465,130.536548540258,167.674692010103,191.284972285015,160.361029876461,118.867701388078,154.240828563396,200.787609600094,278.178185005153,160.459865770582,233.38396402155,136.880623620265,195.752578389987,265.182451943836,139.186895446547,154.79662325315,163.559612722628,234.138045492333,189.015515344615,172.275634397887,204.895951731182,177.395721810908,4.15368568443046,5.13015899040454,4.27273124255294
,91.5,8.00992176971931,6.76973761437233,8.34219031517074,7.13733063443459,7.90434504235765,6.8133999256039,6.63208021308208,6.11840667328039,6.72321192367406,5.18703287440366,6.97005273542601,6.61038752418784,1.73055756382382,48.889209527499,92.9583122820843,183.056978496699,116.018581349875,227.994037392782,127.686466877386,46.664531562061,145.661925361357,111.353451852967,146.717620210077,130.44299981964,73.5671613870114,146.937374107074,233.392010128625,145.599152130684,79.853746744002,121.420242612089,101.209746548258,139.05718887396,140.974437784452,139.646317025584,107.547369264405,128.033474203348,173.665073802855,109.047539512808,97.4835961834532,89.7015451094156,112.382034145072,134.386216856775,110.7466357115,76.8227718817525,104.261801885915,135.145623468512,209.953409618366,109.899980673985,167.460937996188,87.2223687181584,136.787720521103,192.018222340089,95.9821729569063,109.168303291892,114.245459812795,166.303104810103,124.400754192453,117.198977401538,134.820916942872,123.423610915002,4.76898094531293,4.97422738036971,4.01227879697171
,92,5.52400306194517,5.77409179484556,7.52052671625955,6.53909919626426,7.0986439996077,5.92889924220378,5.76078631227682,5.62642909477603,5.84195051152756,4.60511119203414,6.28149022791916,6.593018942176,2.5880309740453,30.7385431222763,61.6898819721695,129.894021702286,77.5625832402397,168.520251032823,86.2712289916198,30.8998712075052,99.5191999083489,73.5625047684089,99.9846618177492,86.9731986672351,44.2932072143238,101.335305161917,172.587773247515,95.3685150869454,49.7145349883481,80.3414140731874,67.1293087373537,90.3468757322721,97.3532789368675,92.367733664136,69.3636786729735,82.5248622174249,116.157582799764,71.8009036273295,65.954313149534,59.9853302281772,77.2615166790255,90.563053393173,71.9542975418651,47.064880853352,67.9750443929763,86.2767694485377,146.035853337652,69.8427255634347,112.386758578477,52.436589385097,91.7569172980322,127.716802893547,62.7713041707372,72.276958112213,73.2764255341799,108.668213506456,79.5223684991039,75.0766501664165,87.7037239412911,81.0533738006553,5.15633443662909,4.87912796114801,3.58776924665108
,92.5,5.35346575729494,5.89569226435441,7.29849336326851,6.80435705453891,6.64498798912069,5.58820404155523,5.19808217042765,5.93298762465139,5.55247172221254,4.36260500187478,6.05578616944314,6.66090477162561,3.53325016321969,21.3922505317707,42.787018542409,90.897884740514,50.4351917084167,120.556590714541,57.1335923123642,21.8255509057097,67.0749582290334,47.4916497744464,65.5529198278655,56.7626837918628,27.2688459886402,66.2110096388051,121.629166086731,60.7885924479896,31.0076174194999,53.9131850816556,45.7280474193307,57.7736403418998,67.501793544893,60.8560205001787,46.4678638927669,55.3029382600693,77.5689768272072,47.4711787987699,46.6125295616912,41.9083069386139,54.2761877932637,62.2279677701124,48.3385476052868,30.5073714536994,44.4166818425871,54.1353238127865,93.4636050117051,44.5691532630798,72.2425988650785,32.5969957143693,60.4261219439129,77.1501721166217,40.1875624026918,47.5230451253778,48.1145048872493,65.5880076788835,51.3776324087882,49.4608213331583,57.8738390976072,55.1167611824515,5.21044209813044,4.94572682113949,3.54272804044052
,93,5.19087603928909,5.82453222896709,7.24462620288557,7.14353962090286,6.42718279912788,5.36816756330461,4.94174167868539,6.0158381268534,5.29072813906191,4.7046115354571,5.56569399312775,6.69755852059166,3.88336885197151,15.4107596015619,28.425238531271,59.9065349302009,31.9080583184966,81.868832837657,36.3356829345529,15.4105477261283,46.0428493609306,32.1323384911293,43.5305386283233,38.1672986288949,18.6214795869537,43.3534654009317,84.0377110528344,38.5845192422648,19.8431380118297,36.7379789132638,30.7171601627516,36.3507029563326,46.0693427216003,38.271689151939,30.3401972274797,36.3978711315007,48.8530989037738,29.5366476161185,31.6099333174809,28.9117455958251,36.7884913116401,42.1099464347019,32.7851862031292,20.7609278876303,29.3736794947644,35.2727975641965,54.4974345911212,30.6796652559156,45.9439954691058,22.8143638657263,40.0816093567537,41.6829612689729,26.9288293008136,32.0018564847445,33.083031947404,35.9091015817223,32.786109984353,33.2328679873025,37.1780031167754,37.6470222826417,5.59138386473057,4.81959360482131,3.68014166052802
,93.5,5.08598313089766,6.01243060030674,7.61747434779448,6.60556550559465,5.99858869724568,5.61920798120343,5.12149071477558,5.75572287883006,5.43058407437638,4.96302820190135,5.16829093438599,6.95672622660766,3.98874513721057,11.5146494689119,17.8042362514678,36.2138364959181,20.4531966194017,51.2161551396794,21.5516062944569,11.5813306636226,30.6682716542683,20.2886474173952,27.1053892911673,23.4479231387306,13.0509924089394,27.6919180749149,53.0144740925107,23.2898903774291,13.8088062054659,24.7499959991708,19.991699172438,24.1661136096923,30.4265322211995,23.6188486215514,19.9717691100457,24.0287328242641,29.9735455885942,19.1695706011413,19.7863592879641,19.6409420242341,24.2815289006508,27.7866648712634,21.8828344834607,14.0995502591105,18.9456000900306,22.5567828743338,30.2348599301493,20.0335072301814,27.3515991916904,15.9377296144424,26.1313047284497,22.3905999680483,18.7175533319799,20.9593387715099,21.2793022599394,19.7378953896242,20.8014992259789,22.3340912691492,23.5715707261936,24.7808876224741,6.15056209336501,4.6219939592703,4.00202217682954
,94,5.40322375271859,6.05219559182132,7.6884126325516,6.47549556968266,5.79230718995251,5.73241099616155,5.02491205082549,5.66228546737085,5.5554150461877,4.87800201117653,4.92200576492155,6.87431964066559,4.11619007308786,9.79212534830816,12.2917921978923,23.3518506333498,14.0125521412762,33.7813729725241,14.2702275924132,9.01560216888294,21.8414233181441,13.2250634981833,18.158183852042,15.6203412738099,10.6105717553704,19.3304707615266,34.6654931430058,16.5679333207916,11.0618489491777,18.5399794314416,14.4683440750609,18.4121694403726,21.3405377981184,16.5157558578492,14.8128078117384,17.8291202480106,20.9099927431404,14.2958233221039,13.3254318381764,14.67527325242,17.6283870446283,20.0123607149478,16.0524053780861,11.0626471858546,13.852188425185,16.1221369805606,20.7488908969941,14.2569816675878,18.046243241278,12.2866538852373,19.2258815882465,16.1555905718905,14.0171305177429,15.1945460085543,14.990077011978,14.0664442958435,15.2553490732078,16.4517258570363,17.024322346613,17.5142261631083,6.20363001853946,4.58077977603773,4.07175209674915
,94.5,6.19284055812346,6.48972496830464,8.71057587399844,5.72663902098662,5.46590608199568,6.30786837921517,5.61451449441427,6.05524075743125,6.34980001786391,5.50415591688471,5.55396881443289,7.56086271075969,4.69019062126449,9.1593015951716,9.34471686967152,13.6821696311554,9.87380648487914,18.7500070601542,9.42562762291095,7.833007753083,16.4262769596697,9.70080741720489,11.1199042386034,10.172191506097,9.27730517862062,14.2055077586487,20.9219707968356,10.9110427641374,10.6371252699778,13.947191680097,11.5861655704679,15.375440259807,14.972341247243,10.7490289746018,10.431391032083,13.1102859607141,13.6546219076428,11.8572753641516,8.31739392704452,11.8960335040723,11.4575150114525,13.9054863813523,13.1786148251137,7.65865327767966,9.63759555037905,10.5613909231255,13.6236174216643,9.35359061921918,11.4280306146417,10.0839024697453,15.5305017502787,11.1345557255812,11.5187374757422,10.8508653484867,10.5535726574035,9.9165740163524,11.0632331105228,13.4985093536848,11.7208893283339,13.073588110319,7.24178960594406,4.95896699375555,5.484563748249
,95,2.92062173179107,3.00422815763767,4.25594322694258,1.88542530734009,2.09504141944336,2.9573668717909,2.77097778759969,2.7291975944284,3.11019106129527,2.59735767971853,2.71562542324477,3.59959135682971,2.30078171572791,3.73670716873215,3.13868231659114,2.654342646435,3.15950139939986,2.97041049656144,2.3670462014536,3.29292067662192,5.71429412997651,3.42192966282431,2.50345256797851,2.48824600733258,3.57771673944023,4.86059532812163,4.96164743579004,2.55209794182002,4.77269997354375,4.49750718684652,4.27177201330045,5.95023792474973,4.4768559628709,2.62687173973001,2.94181910657107,4.1533877979856,3.43165411396478,4.53606152200661,1.74626973140488,4.29156041296335,2.66388061071399,4.0096455852169,5.03708287580793,1.77000640458851,2.65685762444718,2.54856105592978,3.6691033922358,2.26025650270822,2.89129501651604,3.65391784053969,5.6942554109055,3.30832353223184,4.38554710434363,3.17373922540293,3.00829699514458,2.76902992388688,3.32254795231779,5.16634832211275,3.20154208034569,4.49142727683625,3.68408889270074,2.30201522176742,3.07149886617026
